id,machine_tag,full_name,surname,type,born_in,died_in,age,sex,ethnicity,roles,primary_role,clergy?,mother,mother_id,father,father_id,wikidata_id,en_wikipedia_url,dbpedia_uri,find_a_grave_url,plaques_count
23304,openplaques:subject:id=23304,W. Whitelock,Whitelock,man,,,unknown,male,,"[""churchwarden""]",churchwarden,true,,,,,,,,,1
23305,openplaques:subject:id=23305,C. Hellis,Hellis,man,,,unknown,male,,"[""churchwarden""]",churchwarden,true,,,,,,,,,1
23303,openplaques:subject:id=23303,Austin Rudd,Rudd,man,1868,1929,60,male,,"[""music hall artiste"", ""comedian"", ""vocalist""]",,false,,,,,Q26220786,https://en.wikipedia.org/wiki/Austin_Rudd,http://dbpedia.org/resource/Austin_Rudd,,1
23698,openplaques:subject:id=23698,Helen Gwynne-Vaughan,Gwynne-Vaughan,man,1879,1967,88,male,,"[""botanist"", ""leader of the first women’s army corps""]",,false,,,,,Q4814993,https://en.wikipedia.org/wiki/Helen_Gwynne-Vaughan,http://dbpedia.org/resource/Helen_Gwynne-Vaughan,,1
23299,openplaques:subject:id=23299,"Christchurch, Southwark",Southwark,place,,,unknown,object,,"[""church""]",church,false,,,,,,,,,1
23295,openplaques:subject:id=23295,James Wagstaff,Wagstaff,man,,,unknown,male,,"[""churchwarden""]",churchwarden,true,,,,,,,,,1
23296,openplaques:subject:id=23296,John Savage,Savage,man,,,unknown,male,,"[""churchwarden""]",churchwarden,true,,,,,,,,,1
23297,openplaques:subject:id=23297,John Shadgett,Shadgett,man,,,unknown,male,,"[""churchwarden""]",churchwarden,true,,,,,,,,,1
7518,openplaques:subject:id=7518,John Dickens,Dickens,man,1785,1851,66,male,,"[""husband"", ""father""]",,false,,,,,Q4166950,https://en.wikipedia.org/wiki/John_Dickens,http://dbpedia.org/resource/John_Dickens,,1
23285,openplaques:subject:id=23285,Bakers' Chop House,House,place,1695,1928,233,object,,"[""restaurant""]",restaurant,false,,,,,,,,,1
23178,openplaques:subject:id=23178,Phillis Wheatley,Wheatley,woman,1753,1784,31,female,bame,"[""poet""]",poet,false,,,,,Q257911,https://en.wikipedia.org/wiki/Phillis_Wheatley,http://dbpedia.org/resource/Phillis_Wheatley,,1
897,openplaques:subject:id=897,Dr W. G. Grace LRCP MRCS,Grace,man,1848,1915,67,male,,"[""cricketer"", ""Doctor of Medicine"", ""Member of the Royal College of Surgeons"", ""Licentiate of the Royal College of Physicians""]",,false,,,,,Q616068,https://en.wikipedia.org/wiki/W._G._Grace,http://dbpedia.org/resource/W._G._Grace,,1
9741,openplaques:subject:id=9741,England national cricket team,team,group,1877,,143,object,,"[""cricket club""]",,false,,,,,,,,,1
23166,openplaques:subject:id=23166,Australia national cricket team,team,group,,,unknown,object,,"[""cricket club""]",cricket club,false,,,,,Q142555,https://en.wikipedia.org/wiki/Australia_national_cricket_team,http://dbpedia.org/resource/Australia_national_cricket_team,,1
23165,openplaques:subject:id=23165,The Ashes,Ashes,thing,,,unknown,object,,"[""sporting competition""]",sporting competition,false,,,,,Q725151,https://en.wikipedia.org/wiki/The_Ashes,http://dbpedia.org/resource/The_Ashes,,1
2466,openplaques:subject:id=2466,Bermondsey Abbey,Bermondsey Abbey,place,1082,1538,456,object,,"[""abbey"", ""priory of the Order of Cluny""]",,false,,,,,Q822030,https://en.wikipedia.org/wiki/Bermondsey_Abbey,http://dbpedia.org/resource/Bermondsey_Abbey,,1
23163,openplaques:subject:id=23163,Sir Joseph Rotblat KCMG CBE FRS,Rotblat,man,1908,2005,96,male,,"[""Nobel Peace Prize Laureate"", ""Commander of the Most Excellent Order of the British Empire"", ""Fellow of the Royal Society"", ""Knight Commander of The Most Distinguished Order of Saint Michael and Saint George"", ""Founder of the Pugwash Conferences""]",,false,,,,,Q219982,https://en.wikipedia.org/wiki/Joseph_Rotblat,http://dbpedia.org/resource/Joseph_Rotblat,,1
16315,openplaques:subject:id=16315,Dr Charles Holden FRIBA RDI D.Litt MRTPI,Holden,man,1875,1960,85,male,,"[""Fellow of the Royal Institute of British Architects"", ""Doctor of Letters"", ""Royal Designer for Industry"", ""Member of the Royal Town Planning Institute""]",,false,,,,,Q1064881,https://en.wikipedia.org/wiki/Charles_Holden,http://dbpedia.org/resource/Charles_Holden,,1
23100,openplaques:subject:id=23100,Daniel Williams,Williams,man,1643,1716,73,male,,"[""benefactor"", ""theologian"", ""Minister""]",,false,,,,,Q5219099,https://en.wikipedia.org/wiki/Daniel_Williams_(theologian),http://dbpedia.org/resource/Daniel_Williams_(theologian),,1
23684,openplaques:subject:id=23684,Dr Williams's Library,Library,place,1728,,292,object,,"[""library""]",library,false,,,,,Q5304565,https://en.wikipedia.org/wiki/Dr_Williams's_Library,http://dbpedia.org/resource/Dr_Williams's_Library,,1
16284,openplaques:subject:id=16284,Courage Brewery,Courage Brewery,group,,,unknown,object,,"[""company""]",company,false,,,,,Q5178070,https://en.wikipedia.org/wiki/Courage_Brewery,http://dbpedia.org/resource/Courage_Brewery,,1
23073,openplaques:subject:id=23073,Barbara Wilson.,Wilson.,woman,,,unknown,female,,"[""air raid victim""]",air raid victim,false,,,,,,,,,1
23074,openplaques:subject:id=23074,Kate Duck,Duck,woman,,1944,unknown,female,,"[""air raid victim""]",air raid victim,false,,,,,,,,,1
23075,openplaques:subject:id=23075,Henry Duck,Duck,man,,1944,unknown,male,,"[""air raid victim""]",air raid victim,false,,,,,,,,,1
23076,openplaques:subject:id=23076,Walter Boutall,Boutall,man,,1944,unknown,male,,"[""air raid victim""]",air raid victim,false,,,,,,,,,1
23077,openplaques:subject:id=23077,Raymond Feaver,Feaver,man,,,unknown,male,,"[""air raid victim""]",air raid victim,false,,,,,,,,,1
23078,openplaques:subject:id=23078,Joan Feaver,Feaver,woman,,,unknown,female,,"[""air raid victim""]",air raid victim,false,,,,,,,,,1
23079,openplaques:subject:id=23079,Elizabeth Feaver,Feaver,woman,,,unknown,female,,"[""air raid victim""]",air raid victim,false,,,,,,,,,1
23080,openplaques:subject:id=23080,Frederick Feaver,Feaver,man,,,unknown,male,,"[""air raid victim""]",air raid victim,false,,,,,,,,,1
23068,openplaques:subject:id=23068,Mary Ann Nichols,Nichols,woman,1845,1888,43,female,,"[""Whitechapel murder victim""]",Whitechapel murder victim,false,,,,,Q239251,https://en.wikipedia.org/wiki/Mary_Ann_Nichols,http://dbpedia.org/resource/Mary_Ann_Nichols,,1
23065,openplaques:subject:id=23065,Fishmongers Company,Company,group,,,unknown,object,,"[""guild""]",guild,false,,,,,,,,,1
23066,openplaques:subject:id=23066,Fishmongers Almshouses,Almshouses,place,,,unknown,object,,"[""almshouse""]",almshouse,false,,,,,,,,,1
23043,openplaques:subject:id=23043,Lonnie Donegan,Donegan,man,1931,2002,71,male,,"[""musician"", ""singer"", ""songwriter""]",,false,,,,,Q27743,https://en.wikipedia.org/wiki/Lonnie_Donegan,http://dbpedia.org/resource/Lonnie_Donegan,,1
23045,openplaques:subject:id=23045,"Rock Island Line, Lonnie Donegan version","Rock Island Line, Lonnie Donegan version",thing,1954,,66,object,,"[""song""]",song,false,,,,,Q17107976,https://en.wikipedia.org/wiki/Rock_Island_Line,http://dbpedia.org/resource/Rock_Island_Line,,1
23048,openplaques:subject:id=23048,Czechoslovak Government in exile Military Intelligence Service,Czechoslovak Government in exile Military Intelligence Service,group,,,unknown,object,,"[""government In exile""]",government In exile,false,,,,,,,,,1
23049,openplaques:subject:id=23049,Operation Anthropoid,Anthropoid,thing,1941,1941,0,object,,"[""assassination plot""]",assassination plot,false,,,,,Q715264,https://en.wikipedia.org/wiki/Operation_Anthropoid,http://dbpedia.org/resource/Operation_Anthropoid,,1
23009,openplaques:subject:id=23009,Milein Cosman,Cosman,woman,1921,2017,96,female,,"[""artist"", ""illustrator""]",,false,,,,,Q3314047,https://en.wikipedia.org/wiki/Milein_Cosman,http://dbpedia.org/resource/Milein_Cosman,,1
23010,openplaques:subject:id=23010,Hans Keller,Keller,man,1919,1985,66,male,,"[""writer"", ""musician""]",,false,,,,,Q3314047,https://en.wikipedia.org/wiki/Milein_Cosman,http://dbpedia.org/resource/Milein_Cosman,,1
23021,openplaques:subject:id=23021,Chelsea Physic Garden,Garden,place,1673,,347,object,,"[""physic garden""]",physic garden,false,,,,,Q1069148,https://en.wikipedia.org/wiki/Chelsea_Physic_Garden,http://dbpedia.org/resource/Chelsea_Physic_Garden,,1
6007,openplaques:subject:id=6007,Sir John Wolfe Barry,Wolfe Barry,man,1836,1918,82,male,,"[""civil engineer"", ""Knight Bachelor""]",,false,,,,,Q1658568,https://en.wikipedia.org/wiki/John_Wolfe_Barry,http://dbpedia.org/resource/John_Wolfe_Barry,,1
22993,openplaques:subject:id=22993,Radio Luxembourg,Luxembourg,thing,,,unknown,object,,"[""radio station""]",radio station,false,,,,,Q3196539,https://en.wikipedia.org/wiki/Radio_Luxembourg,http://dbpedia.org/resource/Radio_Luxembourg,,1
9152,openplaques:subject:id=9152,Lilian Lindsay,Lindsay,woman,1871,1960,89,female,,"[""British woman dentist""]",British woman dentist,false,,,,,Q14948971,https://en.wikipedia.org/wiki/Lilian_Lindsay,http://dbpedia.org/resource/Lilian_Lindsay,,1
22944,openplaques:subject:id=22944,Fusilier Lee James Rigby,Rigby,man,,2013,unknown,male,,"[""British Army Fusilier""]",British Army Fusilier,false,,,,,Q23498287,https://en.wikipedia.org/wiki/Lee_Rigby,http://dbpedia.org/resource/Lee_Rigby,,1
121,openplaques:subject:id=121,Gertrude Bell CBE,Bell,woman,1868,1926,57,female,,"[""poet"", ""scholar"", ""explorer"", ""historian"", ""archaeologist"", ""traveller"", ""administrator"", ""peace maker"", ""friend of the Arabs"", ""Commander of the Most Excellent Order of the British Empire"", ""gardener"", ""distinguished servant of the state"", ""daughter""]",,false,Maria Shield Bell,9101,Sir Hugh Bell CB FSA JP 2nd Baronet,9099,Q231360,https://en.wikipedia.org/wiki/Gertrude_Bell,http://dbpedia.org/resource/Gertrude_Bell,,1
23683,openplaques:subject:id=23683,Cy Grant,Grant,man,1919,2010,90,male,bame,"[""writer"", ""actor"", ""musician"", ""activist"", ""Royal Air Force Navigator""]",,false,,,,,Q2650816,https://en.wikipedia.org/wiki/Cy_Grant,http://dbpedia.org/resource/Cy_Grant,,1
23712,openplaques:subject:id=23712,Dark and Light,Dark and Light,group,1969,1975,6,object,bame,"[""theatre company""]",theatre company,false,,,,,Q,,,,1
22910,openplaques:subject:id=22910,Red Bull Playhouse,Red Bull Playhouse,place,1605,1665,60,object,,"[""theatre""]",theatre,false,,,,,Q3065876,https://en.wikipedia.org/wiki/Red_Bull_Theatre,http://dbpedia.org/resource/Red_Bull_Theatre,,1
23696,openplaques:subject:id=23696,Nicky Hopkins,Hopkins,man,1944,1994,50,male,,"[""rock musician""]",rock musician,false,,,,,Q28348,https://en.wikipedia.org/wiki/Nicky_Hopkins,http://dbpedia.org/resource/Nicky_Hopkins,,1
23694,openplaques:subject:id=23694,Ronnie Scott,Scott,man,1927,1996,69,male,,[],,false,,,,,Q1321160,https://en.wikipedia.org/wiki/Ronnie_Scott,http://dbpedia.org/resource/Ronnie_Scott,,1
23695,openplaques:subject:id=23695,Ronnie Scott's Jazz Club,Ronnie Scott's Jazz Club,place,1959,,61,object,,"[""music venue""]",music venue,false,,,,,Q1296978,https://en.wikipedia.org/wiki/Ronnie_Scott's_Jazz_Club,http://dbpedia.org/resource/Ronnie_Scott's_Jazz_Club,,1
4506,openplaques:subject:id=4506,Patrick Abercrombie,Abercrombie,man,1879,1957,77,male,,"[""town and country planning pioneer""]",town and country planning pioneer,false,,,,,Q2295334,https://en.wikipedia.org/wiki/Patrick_Abercrombie,http://dbpedia.org/resource/Patrick_Abercrombie,,1
22773,openplaques:subject:id=22773,William Bowman,Bowman,man,1816,1892,75,male,,"[""anatomist"", ""ophthalmic surgeon""]",,false,,,,,Q1352869,"https://en.wikipedia.org/wiki/Sir_William_Bowman,_1st_Baronet","http://dbpedia.org/resource/Sir_William_Bowman,_1st_Baronet",,1
2706,openplaques:subject:id=2706,Bob Marley,Marley,man,1945,1981,36,male,bame,"[""singer"", ""lyricist"", ""Rastafarian icon""]",,false,,,,,Q409,https://en.wikipedia.org/wiki/Bob_Marley,http://dbpedia.org/resource/Bob_Marley,,1
22754,openplaques:subject:id=22754,Arthur Elphinstone,Elphinstone,man,1688,1746,58,male,,"[""Lord Balmerino""]",Lord Balmerino,false,,,,,Q4798597,"https://en.wikipedia.org/wiki/Arthur_Elphinstone,_6th_Lord_Balmerino","http://dbpedia.org/resource/Arthur_Elphinstone,_6th_Lord_Balmerino",,1
22755,openplaques:subject:id=22755,William Boyd Earl of Kilmarnock,Boyd,man,1705,1746,41,male,,"[""Earl of Kilmarnock""]",Earl of Kilmarnock,false,,,,,Q449474,https://en.wikipedia.org/wiki/William_Boyd,http://dbpedia.org/resource/William_Boyd,,1
22756,openplaques:subject:id=22756,The Great Synagogue Dukes Place,Great Synagogue Dukes Place,place,1690,1941,251,object,,"[""synagogue""]",synagogue,false,,,,,,,,,1
22730,openplaques:subject:id=22730,Jellicoe Express,Jellicoe Express,thing,1917,2017,100,object,,"[""train""]",train,false,,,,,,,,,1
23697,openplaques:subject:id=23697,"The Crown, Monmouth Rd",Rd,place,1833,,187,object,,"[""inn""]",inn,false,,,,,,,,,1
22674,openplaques:subject:id=22674,Dame Mary Quant DBE,Quant,woman,1934,,86,female,,"[""Dame Commander of the Most Excellent Order of the British Empire"", ""fashion designer""]",,false,,,,,Q234147,https://en.wikipedia.org/wiki/Mary_Quant,http://dbpedia.org/resource/Mary_Quant,,1
22675,openplaques:subject:id=22675,Bazaar,Bazaar,place,1955,,65,object,,"[""shop""]",shop,false,,,,,Q,,,,1
22666,openplaques:subject:id=22666,Angela Carter,Carter,woman,1940,1992,51,female,,"[""writer""]",writer,false,,,,,Q234519,https://en.wikipedia.org/wiki/Angela_Carter,http://dbpedia.org/resource/Angela_Carter,,1
2488,openplaques:subject:id=2488,Martha Gellhorn,Gellhorn,woman,1908,1998,89,female,,"[""writer"", ""war correspondent"", ""wife""]",,false,,,,,Q120085,https://en.wikipedia.org/wiki/Martha_Gellhorn,http://dbpedia.org/resource/Martha_Gellhorn,,1
22639,openplaques:subject:id=22639,Belsize Square Synagogue,Belsize Square Synagogue,place,1939,,81,object,,"[""synagogue""]",synagogue,false,,,,,Q15198326,https://en.wikipedia.org/wiki/Belsize_Square_Synagogue,http://dbpedia.org/resource/Belsize_Square_Synagogue,,1
172,openplaques:subject:id=172,Sir Ernst Chain FRS,Chain,man,1906,1979,73,male,,"[""biochemist"", ""developer of penicillin"", ""Knight Bachelor"", ""Fellow of the Royal Society"", ""Nobel Physiology or Medicine Laureate""]",,false,,,,,Q58054,https://en.wikipedia.org/wiki/Ernst_Chain,http://dbpedia.org/resource/Ernst_Chain,,1
15416,openplaques:subject:id=15416,Rabbi Leo Baeck,Baeck,man,1873,1956,83,male,,"[""teacher"", ""philosopher"", ""theologian"", ""Holocaust survivor"", ""Rabbi""]",,false,,,,,Q704954,https://en.wikipedia.org/wiki/Leo_Baeck,http://dbpedia.org/resource/Leo_Baeck,,1
23691,openplaques:subject:id=23691,Cosmo Restaurant,Cosmo Restaurant,place,1933,1998,65,object,,"[""restaurant""]",restaurant,false,,,,,Q21159225,,,,1
22637,openplaques:subject:id=22637,Edgar Wilson,Wilson,man,,,unknown,male,,"[""model maker""]",model maker,false,,,,,Q,,,,1
22641,openplaques:subject:id=22641,Wilfred Ernest Lytton Day FRSA FRPS,Day,man,1873,1936,63,male,,"[""Fellow of the Royal Photographic Society"", ""Fellow of the Royal Society of Arts"", ""cinema historian""]",,false,,,,,,,,,1
22604,openplaques:subject:id=22604,Dr Bhimrao Ramji Amdedkar,Amdedkar,man,1891,1956,65,male,,"[""campaigner for social justice"", ""Doctor of Economics""]",,false,,,,,Q231690,https://en.wikipedia.org/wiki/B._R._Ambedkar,http://dbpedia.org/resource/B._R._Ambedkar,,1
22599,openplaques:subject:id=22599,Zachery MaCaulay FRS,MaCaulay,man,1768,1838,70,male,,"[""anti-slavery campaigner"", ""Fellow of the Royal Society""]",,false,,,,,,,,,1
22514,openplaques:subject:id=22514,King Edward Frederick Muteesa II,Muteesa II,man,1924,1969,45,male,,"[""Kabaka of the Kingdom of Buganda"", ""President of Uganda""]",,false,,,,,Q356026,https://en.wikipedia.org/wiki/Mutesa_II_of_Buganda,http://dbpedia.org/resource/Mutesa_II_of_Buganda,,1
22527,openplaques:subject:id=22527,Adam Faith,Faith,man,1940,2003,62,male,,"[""actor"", ""singer""]",,false,,,,,Q1387148,https://en.wikipedia.org/wiki/Adam_Faith,http://dbpedia.org/resource/Adam_Faith,,1
22507,openplaques:subject:id=22507,Charles Jones FSI MICE,Jones,man,1830,1913,83,male,,"[""architect"", ""surveyor"", ""Fellow of The Surveyors' Institution"", ""Member of the Institution of Civil Engineers""]",,false,,,,,,,,,1
577,openplaques:subject:id=577,Ada Lovelace,Lovelace,woman,1815,1852,36,female,,"[""pioneer of computing"", ""assistant"", ""Countess of Lovelace"", ""daughter""]",,false,Lady Anne Isabella Milbanke,2896,Lord George Gordon Byron,1129,Q7259,https://en.wikipedia.org/wiki/Ada_Lovelace,http://dbpedia.org/resource/Ada_Lovelace,,1
22506,openplaques:subject:id=22506,James Hadley Chase,Chase,man,1906,1985,78,male,,"[""author""]",author,false,,,,,Q347912,https://en.wikipedia.org/wiki/James_Hadley_Chase,http://dbpedia.org/resource/James_Hadley_Chase,,1
322,openplaques:subject:id=322,Eric Ravilious,Ravilious,man,1903,1942,39,male,,"[""artist"", ""designer""]",,false,,,,,Q1351572,https://en.wikipedia.org/wiki/Eric_Ravilious,http://dbpedia.org/resource/Eric_Ravilious,,1
22505,openplaques:subject:id=22505,Ralph Downes,Downes,man,1904,1993,89,male,,"[""organist"", ""organ designer""]",,false,,,,,Q7287410,https://en.wikipedia.org/wiki/Ralph_Downes,http://dbpedia.org/resource/Ralph_Downes,,1
22504,openplaques:subject:id=22504,John Compton,Compton,man,1876,1957,81,male,,"[""organ builder""]",organ builder,false,,,,,,,,,1
277,openplaques:subject:id=277,Oscar Wilde,Wilde,man,1854,1900,46,male,,"[""poet"", ""writer"", ""playwright"", ""wit"", ""dramatist"", ""self-styled leader of the aesthetic movement"", ""son"", ""friend""]",,false,Lady Jane Wilde,475,Sir William Wilde,3874,Q30875,https://en.wikipedia.org/wiki/Oscar_Wilde,http://dbpedia.org/resource/Oscar_Wilde,,1
503,openplaques:subject:id=503,John Linnell,Linnell,man,1792,1882,90,male,,"[""painter""]",painter,false,,,,,Q250732,https://en.wikipedia.org/wiki/John_Linnell_(painter),http://dbpedia.org/resource/John_Linnell_(painter),,1
23500,openplaques:subject:id=23500,Camille Silvy,Silvy,man,1834,1910,76,male,,[],,false,,,,,Q60092,https://en.wikipedia.org/wiki/Camille_Silvy,http://dbpedia.org/resource/Camille_Silvy,,1
22465,openplaques:subject:id=22465,Mrs F. W. Salisbury-Jones Hospital for Officers,Mrs F. W. Salisbury-Jones Hospital for Officers,place,1914,1919,5,object,,"[""hospital""]",hospital,false,,,,,,,,,1
22437,openplaques:subject:id=22437,Pickles,Pickles,animal,1962,1967,5,male,,"[""dog""]",dog,false,,,,,Q16881206,https://en.wikipedia.org/wiki/Pickles_(surname),http://dbpedia.org/resource/Pickles_(surname),,1
22438,openplaques:subject:id=22438,Jules Rimet Trophy,Jules Rimet Trophy,thing,,,unknown,object,,"[""trophy""]",trophy,false,,,,,Q17252365,,,,1
22432,openplaques:subject:id=22432,Dr Archibald Joseph Cronin,Cronin,man,1896,1981,84,male,,"[""novelist"", ""general practitioner""]",,false,,,,,Q179059,https://en.wikipedia.org/wiki/A._J._Cronin,http://dbpedia.org/resource/A._J._Cronin,,1
9396,openplaques:subject:id=9396,Enid Flora Balint-Edmonds,Balint-Edmonds,woman,1903,1994,90,female,,"[""psychoanalyst"", ""wife""]",psychoanalyst,false,,,,,Q12279883,https://en.wikipedia.org/wiki/Enid_Balint,http://dbpedia.org/resource/Enid_Balint,,1
